5.828161361924808631e-02,5.744214322785869131e-02,-2.714559681485427256e-01,4.879561413277588161e-02,9.473462512409615288e-02,-5.929987617738199240e-02,1.493191568218384981e-02,-5.719112136153994830e-02,9.542565875279223481e-03,1.872258343256191435e-02,-1.391608100968278194e-01,-4.996319357674357253e-02,-5.562175190198955649e-02,1.074848069905371822e-01,4.828821745015393629e-02,-6.180006082050849663e-03,5.939075228847126575e-02,-6.059948162224854801e-02,1.505971933339231121e-02,6.883909238863041014e-02,6.724580050451434664e-03,-3.427877577022930833e-02,-8.165931713053593832e-02,-8.882708765606464607e-02,5.491109673422157889e-02,3.499341583079123436e-02,-6.636022963378819528e-02,-1.931943009931253452e-01,6.986208140643752895e-02,-1.622593928476253611e-01,6.331186204597002466e-03,2.113405035277758984e-02,-6.796126813547292977e-02,-1.181364867082171713e-02,-4.351636950619564167e-04,2.185762566847608557e-02,1.181248375259489475e-02,1.121358974625514815e-01,3.735640561445720265e-02,-4.002247687779170865e-03,-9.699871422529942125e-03,-4.355439259438650956e-02,-5.852406467397201772e-03,1.824218698942901493e-02,-7.192716540195642771e-02,-2.238083323259453666e-02,-4.827314255321646375e-02,5.365861688613619146e-02,1.974430003589188951e-02,5.351404102143762775e-02
9.131040389575102723e-02,1.317359012168301501e-02,-6.373141936044865452e-02,-6.403653253279870117e-02,2.200930772178763886e-02,2.282106570414280805e-02,-9.711821295372158325e-02,-2.355837317013768917e-03,-4.111415419521270015e-02,2.907893737757008198e-02,-3.178749732526926775e-02,-8.137489193294447642e-02,-1.310979339724079561e-02,-5.135646664335045269e-02,6.047199136715056267e-02,-1.342748687940484575e-01,-1.012786034810752300e-01,8.410926747611242871e-02,2.151803965081060255e-02,-6.174271077223483090e-02,3.088331400332173376e-02,-2.443562562909110461e-02,2.773027122111840909e-02,-1.747339442741281113e-01,-3.417821708922692131e-02,-6.425096571307109539e-02,1.081682982670305881e-01,-9.809554367736143810e-02,4.028078391503711435e-03,1.565929950844665783e-02,-5.595737299203198262e-02,-3.986501031517597493e-02,-1.255986760991341378e-01,1.408504397280447018e-01,-1.399162494350192874e-02,-6.405345599760416120e-02,-7.744785215439238535e-02,-6.497050689553908465e-02,-7.149341415539198219e-02,7.550893708859121936e-03,-1.002005485500129245e-01,-3.590468639824220820e-02,6.140773483886832924e-03,-5.523227565642713222e-02,-9.443991750554625586e-02,-1.962825403050815765e-01,-5.219834384753877649e-02,-6.118884496780390043e-03,1.284292344108159123e-01,1.591100759718423185e-01
-2.826841223078747911e-02,-2.481040947511242364e-02,-4.978364505062887746e-02,3.174969048415699630e-02,-7.867418441745377411e-02,-4.902207581479826187e-02,-7.539381192870460435e-02,-7.921064808703295879e-02,-7.471788766064314802e-02,-9.584752568773642623e-02,1.314683439103510321e-01,-3.108194469184353062e-02,-9.660924186988302520e-02,6.937639693452318790e-02,-2.780313644527614408e-03,-1.693934181021039265e-01,-2.542995766848960004e-02,-5.263006764254810760e-02,-1.498030717100471976e-01,-9.159197178235375936e-02,2.223408031147788150e-02,5.104940709970898910e-02,7.926318030970141981e-02,-1.173134464463399529e-01,-2.038454712500406829e-01,-2.050900082739012462e-02,-1.232372160457277793e-01,2.638970758999812684e-03,4.354472300857927664e-02,-1.309345556978410707e-01,-3.878650861596596305e-02,5.213614517890027833e-02,-1.644796045912673976e-01,-2.167229993465113677e-02,-6.913536884345786171e-02,-8.345665992078490913e-02,-2.992994688819881899e-02,-3.625651786322470760e-01,1.001523013477555873e-01,-1.390364311362977390e-01,-1.255021689024824194e-01,-3.509917125522332149e-01,2.325984789738832180e-03,-1.162582144918502952e-01,1.313152016498406356e-02,-8.748572354887330926e-02,1.667931872382669156e-01,2.325890521442508241e-01,1.437706655798858535e-01,1.781151818281888066e-01
2.424955500198714212e-02,4.686646627183919250e-02,1.633969377485912089e-01,1.824409648304117088e-02,-3.226330882262203048e-02,3.413323113473403642e-02,-1.233147686915437719e-01,-2.061104585366244427e-02,-1.335531693907878771e-02,-1.972192532727480574e-02,-3.360952582440277642e-02,-3.693333194609451503e-02,2.239359107862439607e-02,-2.724598471878048045e-01,-1.260444174163223574e-01,-9.425102968058256259e-02,-1.704121176432099871e-01,3.270478488366358738e-02,-8.829299236271137552e-02,-1.083069453584105946e-01,-2.223325479678997518e-02,-3.559422969534237202e-02,1.250070588497221094e-02,3.675943678837208239e-02,-1.536579258185912303e-02,8.076228028983287524e-03,3.793283725738261919e-02,2.889478893706479146e-02,-1.660000706658021075e-01,-1.313131874930874854e-01,-1.501287769377968317e-01,-2.754425613630562958e-02,-1.819592870368622606e-01,1.010019199722927419e-01,-2.119693660626292553e-01,-2.269264169971514297e-02,-6.127552420784722342e-02,-2.241635292530863299e-01,-2.736686497901636983e-01,-1.150417894468320767e-01,4.644554838290064491e-02,-1.203087445239796327e-02,4.283400557854458168e-02,1.446773432184755848e-02,9.310028970955801231e-02,4.371159739897884089e-02,1.031810055185720075e-02,1.007328897672886830e-01,2.401580068344761898e-01,2.456595810349108122e-01
-1.278019999871758960e-01,2.134850688978962713e-02,3.763181352895901555e-02,2.314433413275301249e-02,-4.183532091604950931e-02,-5.685605201700431183e-02,4.583929873653057319e-02,-7.593160349023060293e-03,8.473298317732784468e-02,2.297494349750257153e-02,1.145286758290142842e-01,6.753298880651777136e-02,9.602852009050735771e-02,3.745963341093765109e-02,3.913613550266381580e-02,-3.813500376232505790e-02,1.542604733700080055e-02,4.166059801487505959e-02,-2.481244799018948732e-02,7.261280406385203778e-02,7.809884491406188234e-02,-2.107347280659471050e-02,-6.230608748914014464e-03,-8.722202706066276012e-02,-1.410891388447114425e-01,-1.017132575301260972e-01,-7.785347192063053756e-02,-1.097949594911613591e-01,-3.123391223426911709e-02,-1.582554973183442071e-02,4.339802079721501171e-02,-1.368937932937180635e-01,-9.467395679401981179e-02,8.940793961929630052e-02,-9.634834109529499813e-02,-7.544236283531643994e-02,-1.127579219047631365e-01,-9.266357929674612359e-02,-1.055860511058291096e-01,-2.450423597227011085e-02,-8.136495028869082657e-02,-1.402047935292737024e-01,-4.319122842938665635e-02,9.482530115405969628e-02,1.696275996391241603e-01,1.964325417975130161e-01,1.776089730789194021e-01,2.222205963104153248e-01,2.883500003172227988e-01,2.800226925968334890e-01
3.151250943202245358e-02,3.968557203938481021e-02,9.132318935285914374e-02,-3.581982537446917747e-02,7.254472856527031943e-02,7.455737667156073223e-02,2.427223398212394537e-03,1.065711059597210658e-01,-8.014943843465929807e-02,5.135062647774841366e-02,9.484899436986789223e-02,-8.819602610457981384e-02,-1.261682346253757969e-01,-2.879213047410702705e-02,-1.099834531061445915e-02,-1.277462054059647634e-01,-1.584414932392047212e-02,-1.253496070915275096e-01,-1.399136815600738049e-01,-3.586753128740834129e-02,-1.378750126616276606e-01,-8.762116359657097509e-02,-1.187345780289478792e-01,-3.779058594828441781e-02,4.821917009270387106e-02,1.186238779517916238e-02,-5.966063651352341429e-02,-9.288731736144427431e-02,6.197761945067635503e-02,3.662862471709938533e-02,1.229182177266374210e-03,-8.237770715803083288e-02,-1.452511524389842879e-01,-1.634742727765537418e-01,-1.185573355856989752e-01,-1.490578827061632694e-01,-2.216002979218941460e-01,-7.977334170239372413e-02,5.915376364942939551e-03,7.610202162103399393e-02,1.863554566136569057e-01,-4.285268766345806668e-02,3.697488519206690305e-02,1.533973655564613847e-01,2.914014250977690068e-01,2.748803122274965371e-01,2.705694254266096666e-01,2.538809353229175558e-01,2.774150191371705376e-01,4.341899800227114747e-01
-8.907825414322490670e-03,-1.455133707250196029e-02,-3.463447664760602607e-03,-7.177015089436711640e-03,-8.392990030758984421e-02,9.891601563950826181e-02,-1.668817552650898595e-01,-6.363786735926955625e-04,-9.324063135674764968e-02,2.965256755162131580e-02,1.795838763350044581e-02,-1.727950068096825373e-02,-3.127099642977874874e-03,6.359651797161361420e-02,3.264916236312703779e-02,-1.530339379864559431e-02,-2.803647108760626283e-02,-1.718716474182688247e-01,5.130707020185664574e-02,-1.117741115609930252e-01,3.140714630715746303e-02,-6.238377278794679515e-02,6.208114303704663495e-02,-6.216586937895052234e-02,-5.207020068414149050e-02,-4.829627261066047478e-02,-1.930969742320733928e-01,-5.148988692621166846e-02,-9.814978044586993022e-02,8.550130244213831332e-02,4.789355490231271724e-03,-5.801093243761532015e-02,-2.058853377176514954e-01,-6.059500086908696515e-02,6.008935623734628501e-02,-1.714743485429801872e-01,5.667208207963304184e-02,-2.377637246740137503e-02,3.666758621935437012e-05,-5.688043800771452885e-03,2.721019552785583495e-01,1.634512980322195275e-01,2.987076930194988433e-01,1.984177761176758870e-01,3.137691241083798155e-01,3.416486323401452530e-01,3.617746018669789065e-01,3.753783553978206622e-01,3.448660502356879487e-01,2.852071195209292531e-01
6.195314442956367101e-02,8.030292420855057733e-02,-6.629295478304508826e-02,-5.766474267942325871e-02,-6.051693633095472230e-03,-1.168633363393800501e-01,-1.574072922355957971e-01,-2.705809452720552011e-02,-3.718773510242840558e-02,3.527327273022778670e-03,1.488490973376178396e-02,1.116272957893925527e-01,2.973002391797368443e-02,5.576312705726649971e-02,-2.213952434641054678e-01,-2.847312367204926295e-02,1.234947011491710663e-02,-3.706514879078268848e-02,-6.331897510829123665e-02,-8.242398769784596568e-02,-9.529806735097696990e-02,-1.069371716328538779e-01,-4.649815742526759721e-02,-6.945484176161337286e-02,-1.472449185985335272e-02,9.345423042133491412e-03,8.886939908646744601e-02,-6.560677345897755752e-02,-1.038200487439435299e-01,-2.770124625138542518e-01,-3.178909272169748446e-02,7.360644711317440581e-02,-2.084076752888336034e-02,-6.791749655463402702e-02,-5.356747290228668079e-02,-4.531799723085568055e-02,-1.218148441541964944e-01,7.340464914946813468e-02,1.473430862134885166e-01,2.051062475487583359e-01,2.389584517044674172e-01,2.950403640985316267e-01,2.485784738816732287e-01,3.032665099151204968e-01,3.955117980698056868e-01,3.727222541973347347e-01,4.192257586584904883e-01,4.706154593708823941e-01,4.641343415351713020e-01,5.474223383053100633e-01
-2.963126211398818891e-02,2.128451523607308160e-02,1.568553316134774223e-02,-6.871923121424684811e-02,8.172480864686978985e-02,4.731449555978100435e-02,8.970432079283836846e-03,-5.635409057064762889e-02,-1.689234697239577199e-01,2.967258971244782217e-02,-3.222218031123660203e-02,-8.472280204943093140e-02,2.547387940451745214e-02,-3.808528279749815370e-04,-7.471434703046865577e-02,-5.489127729632913705e-02,-1.004370293189287972e-01,2.616558479457824216e-02,4.413632133442524363e-02,-8.928246697178733940e-03,3.396328065518223333e-02,2.395920357098597561e-02,-9.416610435729261264e-02,-3.317364874043329803e-02,-1.683838648271546723e-01,-5.188502924026804942e-03,-1.146150265177362654e-01,6.017804003598727081e-03,-1.215430176982327248e-01,-1.436241978175874234e-01,-5.329647244163084746e-02,-9.411556351655619990e-02,7.169706347795765100e-02,-9.306056595481368432e-02,-3.498673376923264189e-02,5.211356958586680840e-03,1.994456256843780695e-01,1.564008684040686381e-01,1.897856721465476793e-01,2.778521290611285499e-01,1.684532865727965401e-01,4.123564526122359686e-01,4.688676344350632408e-01,4.999251702617656390e-01,5.020103480399240592e-01,5.222772248507742132e-01,5.893673681401153663e-01,5.798996182712380376e-01,5.338965053765715174e-01,6.942767977559219927e-01
-3.839783902222874273e-02,1.100548554087483338e-02,-4.090254362021032708e-02,8.752491410790233517e-02,3.469072148120119770e-02,1.316445393279690873e-02,3.858382818362380423e-02,5.103789324510284858e-02,2.182431898303538453e-02,-7.699555733538269997e-02,-1.730346010603034043e-02,9.006323212571580583e-02,5.963542779810107608e-02,2.942757255157297386e-02,1.617486982969103954e-02,-1.405875822140931486e-01,9.440536558784123899e-02,-8.118160199851563730e-02,-4.263538421314174570e-02,3.400346408753288086e-02,-6.007362867490593367e-02,3.291964852311490136e-03,-4.538035787997377751e-02,2.544294728585329984e-02,-9.015228848564221797e-02,-4.085506288266150393e-02,-1.178849180955054421e-01,-6.515247969994041044e-02,1.785455271661881907e-02,-4.239880774459114238e-02,1.493197569994178520e-02,9.651959256322320546e-02,-1.323066161527228050e-02,1.314926438882532134e-01,1.506304894046816001e-01,1.732739747787832851e-01,2.140722331200604622e-01,3.839449384190526948e-01,3.249761025880909537e-01,4.898992922755847634e-01,3.977705207293473766e-01,4.295155998727272495e-01,4.858250491302468221e-01,5.618038664295071927e-01,6.686661858618033749e-01,5.850063469332980048e-01,7.071197371810935550e-01,6.541120090439170864e-01,6.926304899113809865e-01,8.805563533105720264e-01
